tweetid,user,content,date,lang,sentiment
150294613926739971,davidbisbal,http://t.co/CdLHLHEM aquí está el videocapítulo de Alzira. muchos besos.,2011-12-23T20:20:02,es,1
150297526891855872,Fgarea,No se sostiene que sigan negando que Rubalcaba y Chacon están tras manifiestos. Todo se precipitara. Apuesta: Rubalcaba da el paso el martes,2011-12-23T20:31:37,es,-1
150300323955748864,AlejandroSanz,Aqui con @lya_cordoba preparando su nuevo disco.. ;),2011-12-23T20:42:44,es,1
150308783887888384,mariviromero,Arenas: La trama de los ERE pone en duda las ayudas legales a prejubilados de buena fe http://t.co/2rV4ok6S,2011-12-23T21:16:21,es,0
150317196634112000,mariviromero,Mi prima Marta ;-)) [pic] — http://t.co/a8hEmbwb,2011-12-23T21:49:47,es,1
150321185727578112,CarmeChaparro,"Prensa seria ;-) RT ""@elperiodico_cas: Un bolígrafo que se tragó una mujer hace 25 años aún escribe http://t.co/2eQyGtj4""",2011-12-23T22:05:38,es,1
150330824804409344,cayo_lara,"Si toda la felicidad que se desea en estos días se convirtiera en trabajo, toda la dignidad viviría en todos los hogares.",2011-12-23T22:43:56,es,1
150337860292198400,aarbeloa17,Y yo... RT @YaisaGordillo @aarbeloa17 sigo esperando el Twitter del Chori.,2011-12-23T23:11:53,es,-1
150342195931652096,mariviromero,Sony inventa una batería que funciona con papel triturado http://t.co/Sp7iR0sF via @elmundoes,2011-12-23T23:29:07,es,1
150343863435919360,mariviromero,"El CNI pasa a vicepresidencia por la ""evolución"" de los servicios de inteligencia http://t.co/5jYhKWVa",2011-12-23T23:35:44,es,1
150346019681476609,mariviromero,Igualmente ;-)) RT @ccifuentes: @mariviromero @antsaez Un beso enorme y #FelicesFiestas :-)),2011-12-23T23:44:19,es,1
150351815605620736,mjguemes,"""La nostalgia es como una droga te impide ver las cosas tal como son"" The Walking Dead",2011-12-24T00:07:20,es,-1
150353308643639297,mjguemes,"""La nostalgia es como una droga. Te impide ver las cosas tal como son"" The Walking Dead",2011-12-24T00:13:16,es,-1
150361104294481921,mariviromero,Asi es RT @LolaDulop: @mariviromero @elmundoes  Un pasito más para la igualdad de discapacidades.,2011-12-24T00:44:15,es,1
150361769691451392,AlexdelaIglesia,"Un cocinero dice que meterle pasas y piñones es un error. El asunto no es ese, es que no se seque. #elpavoesmuysecorro",2011-12-24T00:46:54,es,-1
150366048921722880,AlexdelaIglesia,"Lo del Cerdo es más adelante. Mañana, el pavo. La ventaja es que ya está muerto.",2011-12-24T01:03:54,es,1
150366212344381440,AlexdelaIglesia,"Todo va a acabar fatal, porque la gente no creo que siente ni a cenar.",2011-12-24T01:04:33,es,-1
150373250025799680,AlexdelaIglesia,"Es lo maravilloso de este nuevo medio de expresión. Twitter. Disfruten del momento, absurdo, esencial, frívolo... Real. #Twitternacion",2011-12-24T01:32:31,es,1
150508166252208128,sevillajordi,RT @Charodona: @sevillajordi  injusto q ante la paridad se hable de la mujer no preparada y q al hombre se le suponga siempre preparación,2011-12-24T10:28:37,es,-1
150513087949180929,garcia_abadillo,"A todos, de todos los colores, de todas las ideologías, de todas las razas y religiones. A todos: FELIZ NAVIDAD.http://bit.ly/f5ssc6",2011-12-24T10:48:11,es,1
150515922258493441,ccifuentes,Hecho! RT @ifilosofia: Quiero hacer un regalo de Navidad a @MSF_espana (Médicos sin fronteras ) ¡Alcanzar 100.000 followers ! ¿Me ayudan?,2011-12-24T10:59:26,es,1
150522802166960129,ccifuentes,"@Bsarasola01 Muchísimas gracias Borja, un beso enorme y #FelicesFiestas :-))",2011-12-24T11:26:47,es,1
150524454441721856,GLlamazares,La mejor forma de garantizar la seguridad de nuestras tropas en el exterior es no enviarlas donde nadie nos llama. Retirada de Afganistán!,2011-12-24T11:33:21,es,-1
150527414907314176,SSantiagosegura,Me ponen nervioso los que en los partidos benéficos se traen las espinilleras de casa...,2011-12-24T11:45:07,es,-1
150545283166646274,cayo_lara,"32.010 familias desahuciadas de la vivienda el primer semestre de 2011. La mayoría, sin empleo, no pudieron pagar l hipoteca. ¿justicia?",2011-12-24T12:56:07,es,-1
150561985220710400,ccifuentes,Antes de hacer #Twitteroff os deseo que paséis una Feliz Nochebuena y una estupenda Navidad. Que seáis felices... Y comáis perdices :-),2011-12-24T14:02:29,es,1
150563390887174145,SSantiagosegura,"El partido era para recaudar fondos para los afectados de fibrosis quistica, no se retransmitía que yo sepa...",2011-12-24T14:08:04,es,1
150587615324807169,mariviromero,"Aquí esta la primera felicitación de Víctor, diseñada y elaborada por el mismo, Ipad en mano ;-))  http://t.co/noDhPgCs",2011-12-24T15:44:19,es,1
150616834444509184,GLlamazares,"La expectación ante la posibilidad de autocrítica en el discurso del Rey, es equivalente a los ministros sorpresa en el gobierno de Rajoy.",2011-12-24T17:40:26,es,0
150625026155089920,LosadaPescador,Feliz Navidad a todos los amigos del pajarito. http://t.co/oBOVtSUa,2011-12-24T18:13:00,es,1
150633982483107843,GFVara,"Feliz Navidad. Gracias por encontrarnos  aquí. Sé que no siempre acerté , pero te puedo asegurar que siempre lo intenté. Y nunca me escondí.",2011-12-24T18:48:34,es,1
150639174037422080,anabelenroy_tve,@sanchez_sonia felicidades por tu nuevo trabajo.  Feliz 2012,2011-12-24T19:09:12,es,1
150639868295385089,javiersolana,Recuerdo especial esta noche a quienes la pasaran separados de los suyos  cuidando por nuestra seguridad y bienestar. Gracias.,2011-12-24T19:11:58,es,1
150645747925258240,Fgarea,Felices fiestas a todos y al que sea de Papá Noel que le traiga muchas cosas y el que sea de los Reyes que se espere. Besos y abrazos,2011-12-24T19:35:19,es,1
150661496630808576,pedroj_ramirez,"Les encantará, cuéntame“@Pedrodco: Deseando ver la cara de mi familia cuando vean mi regalo de navidad""EPN"" @pedroj_ramirez”",2011-12-24T20:37:54,es,1
150669727407149056,rafam_simancas,El rey acaba de poner a Urdangarin a los pies de la Justicia #discursodelRey,2011-12-24T21:10:36,es,0
150674457571246080,mgilguerrero,Off. Os deseo una gran noche a todos con los vuestros. ¡Que lo urgente no nos distraiga de lo importante! Muy feliz Navidad!,2011-12-24T21:29:24,es,0
150677823445667841,cucagamarra,Feliz noche a todos y feliz Navidad.,2011-12-24T21:42:47,es,1
150714673770147840,DiegoMazon78,@PabloAIglesias nosotros nos hemos quedado en 22 pero con el mismo fin.Feliz Navidad!,2011-12-25T00:09:13,es,1
150758315088035840,SSantiagosegura,Cansado de esperar a Papa Noel para ver si me daba una vuelta en el trineo me voy a dormir.Muy Feliz Navidad followercetes!,2011-12-25T03:02:37,es,0
150821976481607681,matrujil,@Cepeda feliz Navidad,2011-12-25T07:15:35,es,1
150851861736464384,mariviromero,Igualmente ;-))) RT @moliyflop: @mariviromero feliz Navidad marivi #muchassonrisaslindas,2011-12-25T09:14:21,es,1
150860261203513344,mariviromero,"Con mis hermanas @carmenromerop y Angela , anoche ;-))  http://t.co/bOmq6o8t",2011-12-25T09:47:43,es,1
150887755315023872,garcia_abadillo,"B. Días. Importante discurso del Rey. Ejemplaridad, ética e igualdad de todos ante la ley. http://t.co/dDbAsz8Y",2011-12-25T11:36:58,es,1
150888874091085824,AlexdelaIglesia,¡Noticias descombacantes! está disponible! http://t.co/pdWFYyRa,2011-12-25T11:41:25,es,1
150891051941498880,PaulaVazquezTV,"""Feliz Navidad"" Hoy de paseo con la famili! Anoche fue genial, risas, villancicos, regalos... me acabo de despertar #notedigonaytelodigoto",2011-12-25T11:50:04,es,1
150919173772554240,mariviromero,Que fuerte RT @europapress_es: Un atentado en una iglesia nigeriana durante la misa de Navidad deja 19 muertos - http://t.co/rn7FFjyF,2011-12-25T13:41:49,es,-1
150921158965993473,riverakiko,Amigos os escribo para felicitaros la navidad!!!feliz navidad!!!!!,2011-12-25T13:49:42,es,1
150985622566354944,ricky_martin,http://t.co/xbwQuVCK Todo esta en los pequeños detalles y nuevas experiencias./ Its all (cont) http://t.co/QurPvNtL,2011-12-25T18:05:52,es,1
150989173187289088,pedroj_ramirez,"¡Tu no tienes aun Orbyt! Menudo fallo “@carlosgtome: @pedroj_ Qué coñazo, un día sin EM. Pedro, otro de Geranium!! Cheers.”",2011-12-25T18:19:58,es,0
150999704937832448,pedroj_ramirez,Turnarse “@CayePache: @pedroj_ramirez No veas con Orbyt y el Ipad mi familia discutiendo usandolos... Alguna solucion jaja feliz navidad”,2011-12-25T19:01:49,es,0
151001942078926849,pedroj_ramirez,"¿No os parece que al pedir ""ejemplaridad"" y ""ética"" además de ""legalidad"" el Rey ha subido también el listón para Camps, Chaves o Blanco?",2011-12-25T19:10:43,es,0
151030382328946688,GLlamazares,Un puñado de antiabortistas  emplazaron al gobierno Rajoy ante la Moncloa. La enseñanza es: Para  resistir o exigir el que no llora no mama,2011-12-25T21:03:43,es,-1
151033233771995136,garcia_abadillo,Os dejo con el inimitable James Brown y sus movimientos (fijaos en el trompeta que está a su espalda) Sex Machine.http://bit.ly/bvMT8P,2011-12-25T21:15:03,es,1
151036409837387776,riverakiko,A quien no le guste que no lo vea!!!!!,2011-12-25T21:27:40,es,-1
151044140405243904,cayo_lara,"No se han cometido ""errores individuales o colectivos"". Ha sido un saqueo de recursos privados y públicos para enriquecimiento de algunos.",2011-12-25T21:58:23,es,-1
151044554135572480,ristomejide,"En estas fechas tan señaladas, apuntar con el dedo sigue estando muy feo. #MouMouMou",2011-12-25T22:00:02,es,-1
151063945069862912,aguerosergiokun,Nada mejor que pasar la navidad con la familia y amigos. Y uds como la pasaron?,2011-12-25T23:17:05,es,1
151069949530607616,David_Busta,“@Sandrasevillana: @David_Busta Estarian bien unas buenas noches de las tuyas... hoy las necesitoo te adoroo mi cieloo!!!”BUENAS NOCHES?,2011-12-25T23:40:57,es,1
151072188018081792,David_Busta,"“@tonicosta4: @David_Busta daviiiiid!!!! Feliz navidad amigo, un fuerte abrazooooo!!!!”IGUALMENTE!!!;-)",2011-12-25T23:49:51,es,1
151076513293418497,mariviromero,Uyyyyy con 5 minutos de retraso... Feliz Cumple @mjesuspalacios ;-)))) espero q hayas tenido un gran día,2011-12-26T00:07:02,es,0
151078004792111106,David_Busta,"Buenas noches familia! Os deseo siempre lo mejor,y siempre daré gracias por  el regalo que es teneros a vosotros a mi lado!!! Os quiero!!!",2011-12-26T00:12:57,es,1
151088908040548352,paurubio,"RT @karlabenitez111: @paurubio hoooomg santa no me trajo nada.. Snif,snif:’( por portarte mal ho  ho ho",2011-12-26T00:56:17,es,-1
151094695638999040,SSantiagosegura,"Muy buenas noches followercetes!Mañana a las 15:30 aprox, el link para apuntarse a la #merendolatuitera (quedada friki sin pretensiones ;)",2011-12-26T01:19:17,es,1
151233531002109952,anai_martin,Totalmente de acuerto  RT @amatud: Si quieres leer entre líneas sólo recuerda que Page es el delfín de Bono...,2011-12-26T10:30:58,es,0
151236196348080129,sanchez_sonia,"#ZP: ""He salido sin tener ningún sentimiento negativo hacia nadie ni hacia nada"" http://t.co/oDNHNBKR",2011-12-26T10:41:33,es,1
151241072624926720,mariviromero,"RT @90mn90d: Ya nos sigues, nos haces RT si puedes DONA es tan fácil como unos cuantos click. Opciones: http://t.co/jEkpGdnU ayuda #cuer ...",2011-12-26T11:00:56,es,1
151252262948323328,riverakiko,Esto es para los gilipollas del que me dices!!!!!! Xq es del antiguo inquilino imbeciles!!!!,2011-12-26T11:45:24,es,-1
151265998824144896,RodolfoIrago,"Resacas navideñas: no se donde hay mas azúcar, en los postres de estos días o en los análisis sobre el nuevo gobierno ? Que atracón",2011-12-26T12:39:59,es,-1
151288699768934401,anabelenroy_tve,Apple trabaja en baterías para teléfonos móviles inteligentes que durarán semanas http://t.co/lBa8tPu5,2011-12-26T14:10:11,es,1
151300773429526529,CarmeChaparro,"Por lo que contáis, accidente N-V Móstoles dir Madrid. Media hora para 1 km... Y lo que queda... Feliz Navidad",2011-12-26T14:58:10,es,-1
151300885169975296,ccifuentes,"Luis de Guindos confirma que España volverá a entrar en recesión. Prefiero la verdad, por dura que sea, a que nos mientan con #Brotesverdes",2011-12-26T14:58:36,es,-1
151328861441896448,SSantiagosegura,"La merienda será ""simbólica"", o sea nada de atracones, pero nos veremos las caras y echaremos unas risas (espero)",2011-12-26T16:49:46,es,1
151331264488681473,SSantiagosegura,"A los que os habéis quedado sin entrada, lo siento mucho, no sabia que había tanto interés (sobre todo porque es una quedada chorra)...",2011-12-26T16:59:19,es,-1
151358860597276673,mariviromero,La nueva delegada del Gobierno en Andalucía prioriza Guadalquivir y empleo http://t.co/KyXawBym,2011-12-26T18:48:59,es,1
151360378318749696,mariviromero,PP y PSOE destacan que el Rey estuvo a la altura de las circunstanciasmhttp://mun.do/tcMBYE via @elmundoes,2011-12-26T18:55:00,es,1
151362155013349377,mariviromero,"Un juez denuncia ""hacinamiento"" en un centro para 'sin papeles' http://t.co/Cr93fhcV",2011-12-26T19:02:04,es,-1
151363672965521408,mariviromero,10 (+2) esenciales del jazz en 2011 http://t.co/RhAXPKqD vía @el_pais,2011-12-26T19:08:06,es,1
151364172108660737,mariviromero,"""Me usan y me tiran a la basura"" http://t.co/jDOwiy1n",2011-12-26T19:10:05,es,-1
151364269454262274,mariviromero,La primera (y llamativa) caída de producción eólica http://t.co/VMKD3egF,2011-12-26T19:10:28,es,-1
151364752701009920,mariviromero,Como Miles con zapatos nuevos http://t.co/3mykwcKz,2011-12-26T19:12:23,es,1
151365636411498496,mariviromero,Un cibermundo muy social http://t.co/e00gttbl,2011-12-26T19:15:54,es,1
151378105397817344,AlexdelaIglesia,"No puedo fumar, ni comer carne, no puedo tirar cohetes. No puedo beber más de la cuenta, ni hacer ruido, ni tuitear a lo loco#navidadeslight",2011-12-26T20:05:27,es,-1
151378281772490753,AlexdelaIglesia,"Intentemos disfrutar, al margen de todo esto.",2011-12-26T20:06:09,es,1
151385367315103744,garcia_abadillo,Fomento ha reducido en 2011 a la cuarta parte la inversión que realizó en 2008. En 2012 será la cenicienta del nuevo gobierno.,2011-12-26T20:34:18,es,-1
151393487554752512,carlos__alsina,RT “@mtserranosaiz: No hay palabras q hagan justicia sobre la pasión d Ricardo Lizárraga x su trabajo y x su gente. @carlos__alsina @Mmary70,2011-12-26T21:06:34,es,1
151394168835551232,periodistas21,Ya empezamos. El nuevo ministro de Economía llama crecimiento negativo a la recesión #transparenciaPP,2011-12-26T21:09:17,es,-1
151436475764973569,AlejandroSanz,Mi regalo de Papa Noel.. Para l@s que me quieren y para l@s que no.. Pongan en youtube Leo Masliah (cont) http://t.co/lxC1t7bI,2011-12-26T23:57:24,es,1
151447668013543424,SSantiagosegura,"Niños y niñas, ahora SI podéis mirar Tenéis que hacer caso de las indicaciones del tío Santiago je je je http://t.co/gdtgUPWr",2011-12-27T00:41:53,es,1
151460559269793792,AlejandroSanz,"Busquen ""Nadie respeta la cultura de un país que lidera las descargas ilegales""en (cont) http://t.co/VXVhIZnC",2011-12-27T01:33:05,es,-1
151534268831633408,germanyanke,Buenos días!!,2011-12-27T06:25:59,es,1
151548822781300736,sevillajordi,"Recortar 16.500m d euros el déficit d Gobierno Central como dijo Rajoy, es compatible con los 30.000m el conjunto d administraciones. Como?",2011-12-27T07:23:49,es,-1
151554290777989121,JuanraLucas,Es tildar a la violencia machista de violencia en el ámbito familiar y a la recesión2012 de desaceleración llamar al pan pan y al vino vino?,2011-12-27T07:45:33,es,-1
151555227064074240,JAMonago,"Saludosss “@Albertoln: Saludos a @JAMonago, que le he estado persiguiendo y haciéndole fotos por todo IFEBA, en la feria de la infancia...",2011-12-27T07:49:16,es,1
151596800120336384,pedroj_ramirez,"Quién lo hubiera dicho! Ana Botella, nueva alcaldesa de Madrid con los votos del Partido Popular http://t.co/75AwLCY3 vía @elmundoes",2011-12-27T10:34:28,es,1
151617935524372480,sonsolesonega,"Corrillo de ministros: Morenés, Cañete, Gallardón y Montoro. Animada charla en la bancada azul.",2011-12-27T11:58:27,es,1
151626423143104512,maria_rey,"Interviene el Rey ""reconocimiento a la memoria, diginidad y valentía de las víctimas"" #Congreso",2011-12-27T12:32:11,es,1
151628115561549824,maria_rey,"Termina intervención del Rey con otro cerrado aplauso,más breve y de nuevo un espontáneo Viva el Rey que no ha levantado pasiones.#Congreso",2011-12-27T12:38:54,es,1
151629674806640640,mariviromero,De modo q @pepegrinan entra a presidir la Junta de Andalucia tras la marcha de Chaves y todos calladitos...y ahora a freír a Ana Botella...,2011-12-27T12:45:06,es,-1
151631192993710080,riverakiko,Por cierto no dije que jessica se aprovechara de mi lean bien....dije que veremos quien se aprovecha de quien en el futuro,2011-12-27T12:51:08,es,-1
151631761812635648,sonsolesonega,Llega la alcaldesa Botella al Congreso para la recepción posterior de la solemne jornada del #congreso,2011-12-27T12:53:23,es,1
151633418365583360,RodrigoBlazquez,"2 minutos de aplausos al rey. @cayo_Lara no aplaudió @jerkoreka poco R. Díez menos y @agarzon los vio como ""una farsa"" https://t.co/J33E1Mxr",2011-12-27T12:59:58,es,-1
151634919297261568,AlejandroSanz,Gracias por los r. REgalitos. Un besazo Monika. http://t.co/fw48D4Qx,2011-12-27T13:05:56,es,1
151635811127934976,Joss682008,Abierta la décima legislatura de las Cortes españolas a cargo del Rey. Llamamiento a la honradez de sus señorías y al trabajo común,2011-12-27T13:09:29,es,1
151637618721951744,AlejandroSanz,"Conozco tu ciudad San luis, una maravilla de gente. Un abrazote hermano. RT @PonxoSanchez: (cont) http://t.co/AE1XKUoi",2011-12-27T13:16:40,es,1
151640456244101120,javiersolana,"Por lo que dice y quien lo hace,importante. Europa del futuro Jean-Claude Trichet Project Syndicate http://t.co/2tqmE07y vía @ProSyn #oped",2011-12-27T13:27:56,es,1
