tweetid,user,data_lemmatized,date,lang,sentiment
1.50266E+17,SSantiagosegura,“@Maropopins5:jajaja creo que es peor este que vi yo  http://t.co/RnUhVGyb” Otro incunable ;),2011-12-23T18:28:17,es,-1
1.50268E+17,sanchez_sonia,Tras 13 años magníficos en @informativost5 espero pasar otros tan buenos en @La_SER. Gracias ex compañeros y saludos a los nuevos :),2011-12-23T18:35:53,es,1
1.50276E+17,Fgarea,@SalomeGa @sgueina esa es la idea. Eso Sería lo más sensato.,2011-12-23T19:04:54,es,1
1.50277E+17,rafam_simancas,"En las casas sin chimenea Papá Noel entra por el microondas. No lo tiene fácil, no.",2011-12-23T19:09:19,es,-1
1.50277E+17,LosadaPescador,¿Qué opina Inma Castilla de Cortazar sobre el numerito de Bildu en la ETB? Estará con nosotros en el @TelediarioInter 20:30,2011-12-23T19:11:21,es,-1
1.50278E+17,LosadaPescador,La Generalitat dice que no tiene dinero para pagar funcionarios. En el @TelediarioInter 20:30 les contamos para qué sí que tiene dinero.,2011-12-23T19:12:12,es,-1
1.50288E+17,CarmeChaparro,Te echaremos mucho de menos @sanchez_sonia . Has sido un ejemplo en @informativost5 Chica@s d @La_SER tratadla como se merece! Suerte!!!,2011-12-23T19:51:58,es,1
1.50295E+17,davidbisbal,http://t.co/CdLHLHEM aquí está el videocapítulo de Alzira. muchos besos.,2011-12-23T20:20:02,es,1
1.50298E+17,Fgarea,No se sostiene que sigan negando que Rubalcaba y Chacon están tras manifiestos. Todo se precipitara. Apuesta: Rubalcaba da el paso el martes,2011-12-23T20:31:37,es,-1
1.503E+17,AlejandroSanz,Aqui con @lya_cordoba preparando su nuevo disco.. ;),2011-12-23T20:42:44,es,1
1.50309E+17,mariviromero,Arenas: La trama de los ERE pone en duda las ayudas legales a prejubilados de buena fe http://t.co/2rV4ok6S,2011-12-23T21:16:21,es,0
1.50317E+17,mariviromero,Mi prima Marta ;-)) [pic] — http://t.co/a8hEmbwb,2011-12-23T21:49:47,es,1
1.50321E+17,CarmeChaparro,"Prensa seria ;-) RT ""@elperiodico_cas: Un bolígrafo que se tragó una mujer hace 25 años aún escribe http://t.co/2eQyGtj4""",2011-12-23T22:05:38,es,1
1.50331E+17,cayo_lara,"Si toda la felicidad que se desea en estos días se convirtiera en trabajo, toda la dignidad viviría en todos los hogares.",2011-12-23T22:43:56,es,1
1.50338E+17,aarbeloa17,Y yo... RT @YaisaGordillo @aarbeloa17 sigo esperando el Twitter del Chori.,2011-12-23T23:11:53,es,-1
1.50342E+17,mariviromero,Sony inventa una batería que funciona con papel triturado http://t.co/Sp7iR0sF via @elmundoes,2011-12-23T23:29:07,es,1
1.50344E+17,mariviromero,"El CNI pasa a vicepresidencia por la ""evolución"" de los servicios de inteligencia http://t.co/5jYhKWVa",2011-12-23T23:35:44,es,1
1.50346E+17,mariviromero,Igualmente ;-)) RT @ccifuentes: @mariviromero @antsaez Un beso enorme y #FelicesFiestas :-)),2011-12-23T23:44:19,es,1
1.50352E+17,mjguemes,"""La nostalgia es como una droga te impide ver las cosas tal como son"" The Walking Dead",2011-12-24T00:07:20,es,-1
1.50353E+17,mjguemes,"""La nostalgia es como una droga. Te impide ver las cosas tal como son"" The Walking Dead",2011-12-24T00:13:16,es,-1
1.50361E+17,mariviromero,Asi es RT @LolaDulop: @mariviromero @elmundoes  Un pasito más para la igualdad de discapacidades.,2011-12-24T00:44:15,es,1
1.50362E+17,AlexdelaIglesia,"Un cocinero dice que meterle pasas y piñones es un error. El asunto no es ese, es que no se seque. #elpavoesmuysecorro",2011-12-24T00:46:54,es,-1
1.50366E+17,AlexdelaIglesia,"Lo del Cerdo es más adelante. Mañana, el pavo. La ventaja es que ya está muerto.",2011-12-24T01:03:54,es,1
1.50366E+17,AlexdelaIglesia,"Todo va a acabar fatal, porque la gente no creo que siente ni a cenar.",2011-12-24T01:04:33,es,-1
1.50373E+17,AlexdelaIglesia,"Es lo maravilloso de este nuevo medio de expresión. Twitter. Disfruten del momento, absurdo, esencial, frívolo... Real. #Twitternacion",2011-12-24T01:32:31,es,1
1.50508E+17,sevillajordi,RT @Charodona: @sevillajordi  injusto q ante la paridad se hable de la mujer no preparada y q al hombre se le suponga siempre preparación,2011-12-24T10:28:37,es,-1
1.50513E+17,garcia_abadillo,"A todos, de todos los colores, de todas las ideologías, de todas las razas y religiones. A todos: FELIZ NAVIDAD.http://bit.ly/f5ssc6",2011-12-24T10:48:11,es,1
1.50516E+17,ccifuentes,Hecho! RT @ifilosofia: Quiero hacer un regalo de Navidad a @MSF_espana (Médicos sin fronteras ) ¡Alcanzar 100.000 followers ! ¿Me ayudan?,2011-12-24T10:59:26,es,1
1.50523E+17,ccifuentes,"@Bsarasola01 Muchísimas gracias Borja, un beso enorme y #FelicesFiestas :-))",2011-12-24T11:26:47,es,1
1.50524E+17,GLlamazares,La mejor forma de garantizar la seguridad de nuestras tropas en el exterior es no enviarlas donde nadie nos llama. Retirada de Afganistán!,2011-12-24T11:33:21,es,-1
1.50527E+17,SSantiagosegura,Me ponen nervioso los que en los partidos benéficos se traen las espinilleras de casa...,2011-12-24T11:45:07,es,-1
1.50545E+17,cayo_lara,"32.010 familias desahuciadas de la vivienda el primer semestre de 2011. La mayoría, sin empleo, no pudieron pagar l hipoteca. ¿justicia?",2011-12-24T12:56:07,es,-1
1.50562E+17,ccifuentes,Antes de hacer #Twitteroff os deseo que paséis una Feliz Nochebuena y una estupenda Navidad. Que seáis felices... Y comáis perdices :-),2011-12-24T14:02:29,es,1
1.50563E+17,SSantiagosegura,"El partido era para recaudar fondos para los afectados de fibrosis quistica, no se retransmitía que yo sepa...",2011-12-24T14:08:04,es,1
1.50588E+17,mariviromero,"Aquí esta la primera felicitación de Víctor, diseñada y elaborada por el mismo, Ipad en mano ;-))  http://t.co/noDhPgCs",2011-12-24T15:44:19,es,1
1.50617E+17,GLlamazares,"La expectación ante la posibilidad de autocrítica en el discurso del Rey, es equivalente a los ministros sorpresa en el gobierno de Rajoy.",2011-12-24T17:40:26,es,0
1.50625E+17,LosadaPescador,Feliz Navidad a todos los amigos del pajarito. http://t.co/oBOVtSUa,2011-12-24T18:13:00,es,1
1.50634E+17,GFVara,"Feliz Navidad. Gracias por encontrarnos  aquí. Sé que no siempre acerté , pero te puedo asegurar que siempre lo intenté. Y nunca me escondí.",2011-12-24T18:48:34,es,1
1.50639E+17,anabelenroy_tve,@sanchez_sonia felicidades por tu nuevo trabajo.  Feliz 2012,2011-12-24T19:09:12,es,1
1.5064E+17,javiersolana,Recuerdo especial esta noche a quienes la pasaran separados de los suyos  cuidando por nuestra seguridad y bienestar. Gracias.,2011-12-24T19:11:58,es,1
1.50646E+17,Fgarea,Felices fiestas a todos y al que sea de Papá Noel que le traiga muchas cosas y el que sea de los Reyes que se espere. Besos y abrazos,2011-12-24T19:35:19,es,1
1.50661E+17,pedroj_ramirez,"Les encantará, cuéntame“@Pedrodco: Deseando ver la cara de mi familia cuando vean mi regalo de navidad""EPN"" @pedroj_ramirez”",2011-12-24T20:37:54,es,1
1.5067E+17,rafam_simancas,El rey acaba de poner a Urdangarin a los pies de la Justicia #discursodelRey,2011-12-24T21:10:36,es,0
1.50674E+17,mgilguerrero,Off. Os deseo una gran noche a todos con los vuestros. ¡Que lo urgente no nos distraiga de lo importante! Muy feliz Navidad!,2011-12-24T21:29:24,es,0
1.50678E+17,cucagamarra,Feliz noche a todos y feliz Navidad.,2011-12-24T21:42:47,es,1
1.50715E+17,DiegoMazon78,@PabloAIglesias nosotros nos hemos quedado en 22 pero con el mismo fin.Feliz Navidad!,2011-12-25T00:09:13,es,1
1.50758E+17,SSantiagosegura,Cansado de esperar a Papa Noel para ver si me daba una vuelta en el trineo me voy a dormir.Muy Feliz Navidad followercetes!,2011-12-25T03:02:37,es,0
1.50822E+17,matrujil,@Cepeda feliz Navidad,2011-12-25T07:15:35,es,1
1.50852E+17,mariviromero,Igualmente ;-))) RT @moliyflop: @mariviromero feliz Navidad marivi #muchassonrisaslindas,2011-12-25T09:14:21,es,1
1.5086E+17,mariviromero,"Con mis hermanas @carmenromerop y Angela , anoche ;-))  http://t.co/bOmq6o8t",2011-12-25T09:47:43,es,1
1.50888E+17,garcia_abadillo,"B. Días. Importante discurso del Rey. Ejemplaridad, ética e igualdad de todos ante la ley. http://t.co/dDbAsz8Y",2011-12-25T11:36:58,es,1
1.50889E+17,AlexdelaIglesia,¡Noticias descombacantes! está disponible! http://t.co/pdWFYyRa,2011-12-25T11:41:25,es,1
1.50891E+17,PaulaVazquezTV,"""Feliz Navidad"" Hoy de paseo con la famili! Anoche fue genial, risas, villancicos, regalos... me acabo de despertar #notedigonaytelodigoto",2011-12-25T11:50:04,es,1
1.50919E+17,mariviromero,Que fuerte RT @europapress_es: Un atentado en una iglesia nigeriana durante la misa de Navidad deja 19 muertos - http://t.co/rn7FFjyF,2011-12-25T13:41:49,es,-1
1.50921E+17,riverakiko,Amigos os escribo para felicitaros la navidad!!!feliz navidad!!!!!,2011-12-25T13:49:42,es,1
1.50986E+17,ricky_martin,http://t.co/xbwQuVCK Todo esta en los pequeños detalles y nuevas experiencias./ Its all (cont) http://t.co/QurPvNtL,2011-12-25T18:05:52,es,1
1.50989E+17,pedroj_ramirez,"¡Tu no tienes aun Orbyt! Menudo fallo “@carlosgtome: @pedroj_ Qué coñazo, un día sin EM. Pedro, otro de Geranium!! Cheers.”",2011-12-25T18:19:58,es,0
1.51E+17,pedroj_ramirez,Turnarse “@CayePache: @pedroj_ramirez No veas con Orbyt y el Ipad mi familia discutiendo usandolos... Alguna solucion jaja feliz navidad”,2011-12-25T19:01:49,es,0
1.51002E+17,pedroj_ramirez,"¿No os parece que al pedir ""ejemplaridad"" y ""ética"" además de ""legalidad"" el Rey ha subido también el listón para Camps, Chaves o Blanco?",2011-12-25T19:10:43,es,0
1.5103E+17,GLlamazares,Un puñado de antiabortistas  emplazaron al gobierno Rajoy ante la Moncloa. La enseñanza es: Para  resistir o exigir el que no llora no mama,2011-12-25T21:03:43,es,-1
1.51033E+17,garcia_abadillo,Os dejo con el inimitable James Brown y sus movimientos (fijaos en el trompeta que está a su espalda) Sex Machine.http://bit.ly/bvMT8P,2011-12-25T21:15:03,es,1
1.51036E+17,riverakiko,A quien no le guste que no lo vea!!!!!,2011-12-25T21:27:40,es,-1
1.51044E+17,cayo_lara,"No se han cometido ""errores individuales o colectivos"". Ha sido un saqueo de recursos privados y públicos para enriquecimiento de algunos.",2011-12-25T21:58:23,es,-1
1.51045E+17,ristomejide,"En estas fechas tan señaladas, apuntar con el dedo sigue estando muy feo. #MouMouMou",2011-12-25T22:00:02,es,-1
1.51064E+17,aguerosergiokun,Nada mejor que pasar la navidad con la familia y amigos. Y uds como la pasaron?,2011-12-25T23:17:05,es,1
1.5107E+17,David_Busta,“@Sandrasevillana: @David_Busta Estarian bien unas buenas noches de las tuyas... hoy las necesitoo te adoroo mi cieloo!!!”BUENAS NOCHES?,2011-12-25T23:40:57,es,1
1.51072E+17,David_Busta,"“@tonicosta4: @David_Busta daviiiiid!!!! Feliz navidad amigo, un fuerte abrazooooo!!!!”IGUALMENTE!!!;-)",2011-12-25T23:49:51,es,1
1.51077E+17,mariviromero,Uyyyyy con 5 minutos de retraso... Feliz Cumple @mjesuspalacios ;-)))) espero q hayas tenido un gran día,2011-12-26T00:07:02,es,0
1.51078E+17,David_Busta,"Buenas noches familia! Os deseo siempre lo mejor,y siempre daré gracias por  el regalo que es teneros a vosotros a mi lado!!! Os quiero!!!",2011-12-26T00:12:57,es,1
1.51089E+17,paurubio,"RT @karlabenitez111: @paurubio hoooomg santa no me trajo nada.. Snif,snif:’( por portarte mal ho  ho ho",2011-12-26T00:56:17,es,-1
1.51095E+17,SSantiagosegura,"Muy buenas noches followercetes!Mañana a las 15:30 aprox, el link para apuntarse a la #merendolatuitera (quedada friki sin pretensiones ;)",2011-12-26T01:19:17,es,1
1.51234E+17,anai_martin,Totalmente de acuerto  RT @amatud: Si quieres leer entre líneas sólo recuerda que Page es el delfín de Bono...,2011-12-26T10:30:58,es,0
1.51236E+17,sanchez_sonia,"#ZP: ""He salido sin tener ningún sentimiento negativo hacia nadie ni hacia nada"" http://t.co/oDNHNBKR",2011-12-26T10:41:33,es,1
1.51241E+17,mariviromero,"RT @90mn90d: Ya nos sigues, nos haces RT si puedes DONA es tan fácil como unos cuantos click. Opciones: http://t.co/jEkpGdnU ayuda #cuer ...",2011-12-26T11:00:56,es,1
1.51252E+17,riverakiko,Esto es para los gilipollas del que me dices!!!!!! Xq es del antiguo inquilino imbeciles!!!!,2011-12-26T11:45:24,es,-1
1.51266E+17,RodolfoIrago,"Resacas navideñas: no se donde hay mas azúcar, en los postres de estos días o en los análisis sobre el nuevo gobierno ? Que atracón",2011-12-26T12:39:59,es,-1
1.51289E+17,anabelenroy_tve,Apple trabaja en baterías para teléfonos móviles inteligentes que durarán semanas http://t.co/lBa8tPu5,2011-12-26T14:10:11,es,1
1.51301E+17,CarmeChaparro,"Por lo que contáis, accidente N-V Móstoles dir Madrid. Media hora para 1 km... Y lo que queda... Feliz Navidad",2011-12-26T14:58:10,es,-1
1.51301E+17,ccifuentes,"Luis de Guindos confirma que España volverá a entrar en recesión. Prefiero la verdad, por dura que sea, a que nos mientan con #Brotesverdes",2011-12-26T14:58:36,es,-1
1.51329E+17,SSantiagosegura,"La merienda será ""simbólica"", o sea nada de atracones, pero nos veremos las caras y echaremos unas risas (espero)",2011-12-26T16:49:46,es,1
1.51331E+17,SSantiagosegura,"A los que os habéis quedado sin entrada, lo siento mucho, no sabia que había tanto interés (sobre todo porque es una quedada chorra)...",2011-12-26T16:59:19,es,-1
1.51359E+17,mariviromero,La nueva delegada del Gobierno en Andalucía prioriza Guadalquivir y empleo http://t.co/KyXawBym,2011-12-26T18:48:59,es,1
1.5136E+17,mariviromero,PP y PSOE destacan que el Rey estuvo a la altura de las circunstanciasmhttp://mun.do/tcMBYE via @elmundoes,2011-12-26T18:55:00,es,1
1.51362E+17,mariviromero,"Un juez denuncia ""hacinamiento"" en un centro para 'sin papeles' http://t.co/Cr93fhcV",2011-12-26T19:02:04,es,-1
1.51364E+17,mariviromero,10 (+2) esenciales del jazz en 2011 http://t.co/RhAXPKqD vía @el_pais,2011-12-26T19:08:06,es,1
1.51364E+17,mariviromero,"""Me usan y me tiran a la basura"" http://t.co/jDOwiy1n",2011-12-26T19:10:05,es,-1
1.51364E+17,mariviromero,La primera (y llamativa) caída de producción eólica http://t.co/VMKD3egF,2011-12-26T19:10:28,es,-1
1.51365E+17,mariviromero,Como Miles con zapatos nuevos http://t.co/3mykwcKz,2011-12-26T19:12:23,es,1
1.51366E+17,mariviromero,Un cibermundo muy social http://t.co/e00gttbl,2011-12-26T19:15:54,es,1
1.51378E+17,AlexdelaIglesia,"No puedo fumar, ni comer carne, no puedo tirar cohetes. No puedo beber más de la cuenta, ni hacer ruido, ni tuitear a lo loco#navidadeslight",2011-12-26T20:05:27,es,-1
1.51378E+17,AlexdelaIglesia,"Intentemos disfrutar, al margen de todo esto.",2011-12-26T20:06:09,es,1
1.51385E+17,garcia_abadillo,Fomento ha reducido en 2011 a la cuarta parte la inversión que realizó en 2008. En 2012 será la cenicienta del nuevo gobierno.,2011-12-26T20:34:18,es,-1
1.51393E+17,carlos__alsina,RT “@mtserranosaiz: No hay palabras q hagan justicia sobre la pasión d Ricardo Lizárraga x su trabajo y x su gente. @carlos__alsina @Mmary70,2011-12-26T21:06:34,es,1
1.51394E+17,periodistas21,Ya empezamos. El nuevo ministro de Economía llama crecimiento negativo a la recesión #transparenciaPP,2011-12-26T21:09:17,es,-1
1.51436E+17,AlejandroSanz,Mi regalo de Papa Noel.. Para l@s que me quieren y para l@s que no.. Pongan en youtube Leo Masliah (cont) http://t.co/lxC1t7bI,2011-12-26T23:57:24,es,1
1.51448E+17,SSantiagosegura,"Niños y niñas, ahora SI podéis mirar Tenéis que hacer caso de las indicaciones del tío Santiago je je je http://t.co/gdtgUPWr",2011-12-27T00:41:53,es,1
1.51461E+17,AlejandroSanz,"Busquen ""Nadie respeta la cultura de un país que lidera las descargas ilegales""en (cont) http://t.co/VXVhIZnC",2011-12-27T01:33:05,es,-1
1.51534E+17,germanyanke,Buenos días!!,2011-12-27T06:25:59,es,1
1.51549E+17,sevillajordi,"Recortar 16.500m d euros el déficit d Gobierno Central como dijo Rajoy, es compatible con los 30.000m el conjunto d administraciones. Como?",2011-12-27T07:23:49,es,-1
1.51554E+17,JuanraLucas,Es tildar a la violencia machista de violencia en el ámbito familiar y a la recesión2012 de desaceleración llamar al pan pan y al vino vino?,2011-12-27T07:45:33,es,-1
1.51555E+17,JAMonago,"Saludosss “@Albertoln: Saludos a @JAMonago, que le he estado persiguiendo y haciéndole fotos por todo IFEBA, en la feria de la infancia...",2011-12-27T07:49:16,es,1
1.51597E+17,pedroj_ramirez,"Quién lo hubiera dicho! Ana Botella, nueva alcaldesa de Madrid con los votos del Partido Popular http://t.co/75AwLCY3 vía @elmundoes",2011-12-27T10:34:28,es,1
1.51618E+17,sonsolesonega,"Corrillo de ministros: Morenés, Cañete, Gallardón y Montoro. Animada charla en la bancada azul.",2011-12-27T11:58:27,es,1
1.51626E+17,maria_rey,"Interviene el Rey ""reconocimiento a la memoria, diginidad y valentía de las víctimas"" #Congreso",2011-12-27T12:32:11,es,1
1.51628E+17,maria_rey,"Termina intervención del Rey con otro cerrado aplauso,más breve y de nuevo un espontáneo Viva el Rey que no ha levantado pasiones.#Congreso",2011-12-27T12:38:54,es,1
1.5163E+17,mariviromero,De modo q @pepegrinan entra a presidir la Junta de Andalucia tras la marcha de Chaves y todos calladitos...y ahora a freír a Ana Botella...,2011-12-27T12:45:06,es,-1
1.51631E+17,riverakiko,Por cierto no dije que jessica se aprovechara de mi lean bien....dije que veremos quien se aprovecha de quien en el futuro,2011-12-27T12:51:08,es,-1
1.51632E+17,sonsolesonega,Llega la alcaldesa Botella al Congreso para la recepción posterior de la solemne jornada del #congreso,2011-12-27T12:53:23,es,1
1.51633E+17,RodrigoBlazquez,"2 minutos de aplausos al rey. @cayo_Lara no aplaudió @jerkoreka poco R. Díez menos y @agarzon los vio como ""una farsa"" https://t.co/J33E1Mxr",2011-12-27T12:59:58,es,-1
1.51635E+17,AlejandroSanz,Gracias por los r. REgalitos. Un besazo Monika. http://t.co/fw48D4Qx,2011-12-27T13:05:56,es,1
1.51636E+17,Joss682008,Abierta la décima legislatura de las Cortes españolas a cargo del Rey. Llamamiento a la honradez de sus señorías y al trabajo común,2011-12-27T13:09:29,es,1
1.51638E+17,AlejandroSanz,"Conozco tu ciudad San luis, una maravilla de gente. Un abrazote hermano. RT @PonxoSanchez: (cont) http://t.co/AE1XKUoi",2011-12-27T13:16:40,es,1
1.5164E+17,javiersolana,"Por lo que dice y quien lo hace,importante. Europa del futuro Jean-Claude Trichet Project Syndicate http://t.co/2tqmE07y vía @ProSyn #oped",2011-12-27T13:27:56,es,1
1.51646E+17,ristomejide,"""@missauthonomy: Acabo de terminar ""que la muerte te acompañe"". Sublime se le queda corto, una maravilla."" Vaya, siempre quedándome corto.",2011-12-27T13:50:53,es,1
1.5165E+17,Cepeda,"""En los momentos de crisis, solo la imaginación es más importante que el conocimiento"" Albert Einstein",2011-12-27T14:05:02,es,0
1.51664E+17,sanchez_sonia,De Guindos cifra en 4.000 millones el ajuste que aprobará este viernes el Consejo de Ministros / vía ElMundo.es,2011-12-27T15:01:11,es,1
1.51691E+17,AlexdelaIglesia,Angel Leon. Arroz con plancton. Hidromiel. Puerto de Santa Maria. No he comido nada igual #sibarisforever http://t.co/dMWcBNmQ,2011-12-27T16:47:27,es,1
1.51698E+17,SSantiagosegura,"@AlexdelaIglesia Ayuda lo de tener ahí casa, je je.Se ha enfadao conmigo motius por el programa del otro día, dice que me pase con el :(",2011-12-27T17:16:28,es,0
