data_lemmatized,sentiment
moreno estrenar duro protestar rusia escudar antimisiles,-1
luis guindo llevar poltica econmica montoro hacendar fatima baez emplear ptede comision economicos,-1
nombrar ministro interior jorge fernandez personar todo confianza liderar fin eta,1
alberto ruiz gallardon ser ministro justicia premiar hombre fiel jurista vocacin formacin fiscal oposicin,1
peperos milisegundo europeistas experto ue europarlamentario iigo mndez vigo trabaj despachar garc margallo,1
enhorabuena jos ignacio wert nuevo ministro educacin cultura deporte desear mejor,1
cumplir promesa recuperar ministerio agricultura nombrar miguel ario caete decir mtines campaa,1
noche anlisis noticiar dar nuevo gobernar,1
enhorabuena flamante ministro industriar turismo har maravillar,1
rt estars contento eh enhorabuena,1
navidad ao celebrar hormiguero,1
rt rajoy premiar gallardn ministerio justicia,1
rt ana botella har historia convertirse primero alcaldesa madrid,1
cincar trece nuevo ministro est twitter,1
pincelar nuevo gobernar constante actualizacin,1
cazadoraca nuevo moto gracia,1
sombrar fiel,1
veterano diputar abogar experto empresa,1
tener ministerio condicionar poltica ciencia ir sociedad informacin parecer lejos gobernar rajoy,-1
ademar ambientar casero comer tan bien gracia gracia paular placer conocerte,1
primero instruccin portavoz ministro evitar relacionar llegar gobernar llegar invierno,-1
gobernar imagen semejanza rajoy soraya batuta wert nica sorpresa econmico enfocar exterior cuota,1
rt acertar mente despierto rapida gran acertar gustar oirla parlamentar,1
rt encantar soraya,1
jlen personal desear mejor gallardn polticoes indito relevar caractersticas mesar uno elección,1
jl entrar etapa habr analizar planteamiento sucesor herencia dejar gallardn complicar,-1
zascart tal vez mejor ser cataln segundar segundo tonto primero,1
jorge fernndez daz nuevo titular ministerio interior abces via,1
rt partir polticos estn servir ls ciudadano ls ciudadano servir ls partir,-1
retomar anlisis nuevo gobernar rajoy mila,1
mejor turrn mundo,1
razn menos rt pecar decir seguidor minuto perder cuanto,-1
ohh ir ser verdad leyenda urbano twitter decir nmero seguidor morir vario pajarito snif snif,0
enhorabuena esperar creer eleccin acertar,1
imgenes llegar presidente mariano rajoy moncloa vdeo foto,1
ver hijo aos imgenes llegar moncloa decir estars contento hoy mami,1
deber dar gracia compaero nino olmeda ayudar dar primicia gallardn sera ministro justicia,1
mas relevante q rajoy decidir ser presidente econmico si salir ser genio espaa necesitar q salir,1
verdad nico ir ir manzano,1
ahora poder contarlo hacer semana hacer listo ministro slo acertar tres coser nmero soraya guindo,1
exacto punto favor ver,1
rajoy nombrar gobernar cohesionar competente solventar delante retar tan difcil,-1
parecer gran acertar nombramiento montoro guindo caete suponer soraya lstima pastor bordar sanidad,1
creer hoy arrancar gobernar slido competenteojal capaz llevar cabo mejor gestin posible salir d,1
mucho gracia felicitacin abrazar,1
mejor timeline est disponible historia dar,1
oír parir decirlo suficiente gracia,1
bueno nocheshoy dormir milisegundo tranquilo,1
hora espaa adems mejorar equipo deportetambin bueno equipar gobiernoadelanteaurrera goaz,1
economia lehman brothers seguramente bueno tcnico crack hermano lehman ir perseguir,1
hablar pesar pesar exterior mayora buscar margallo google,-1
chuches off perdn twitter off contestaros an catar ninguno feliz noche dulce sueos,1
qu rajoy nombrar soraya vicepresidente primero gobernar slo vicepresidencia,-1
caete adems ministro mediar ambientar accionar varios petrolero paradoja,-1
ana pastor fomentar difcil papeleta paron ave galicia dinero invertir,-1
gran triunfador ana botella alcaldesa madrid haber ser candidato aznaralcalde consortevuelve espectculo,1
criticar mas duro odo taxi intereconomia si soraya coordinar decan dios cojo confesar,-1
riolobos pedir psoe dejar practicar gamberrismo ir,-1
mas intereconomia esperar gallardon arruinar justicia madridcomo ir ser ministro ana matar si ver jaguar,-1
confirmar rajoy presidir comisin asunto econmicos rajoy asumir predidencia econmica acertar uff,1
ario caete gato siempre gustar agricultura pescar premiar consolacin,1
gracia ls seguidor decilitro perfil x compartir ideascrtica propuestasdiscrepanciasimgenesnoticiasindignacin ilusin saludar,-1
encantar palabra servicio social volver aparecer titularidad ministerio gracia,1
mujer miembro ejecutivo seguro mas mujer validar ministro pp,1
ministerio soria industriar energa turismo hablar sebastian sb dficit tarifar,-1
tres andaluz ﻿1 gobernar via,1
diariosures rajoy confa guindo montoro salir crisis,0
gobernar suspense marianista incondicional ratista entornar econmico rato lehman brothers,1
diariosures mlaga elaborar dispositivo especial seguridad navidad,1
rt gracia ser contestar equipar contestar si maquinar expendedor,1
tanto matraca reduccin ministerio pasar tampoco,-1
rt bueno abundar rt tres andaluz ﻿1 gobernar via,1
x vez vicepresidencia econmica significar q rajoy asumir cabeza econmica ademar comision delegar asunto econmicos,0
enero rey mago visitar colegiar,1
decir bueno gobiernoy ser pp si bueno psoe dira si malo pp tambin partidismo,-1
rt ana pastor experiencia tesn discrecin rdenes mariano rajoy,1
hars maravillar rt mucho gracia cristino quedar tertuspero habr dedicarse propio besar,1
nico malo nombramiento luis guindo tendr dejar temporalmente consejo unidad editorial columna em,-1
jajaja querer mandar besazo metro rt rt primicia cont,1
ah llevar,1
qu parecer nuevo gobernar rajoy creis ser mejor ministro peor estarn altura circunstancia,1
empatar ypasa mlaga octavo,1
aos luis guindo parecer hombre cabal solventar gran conocedor mercar,1
bueno dar mas grande llegar moncloa paso octavo final copar rey,1
si seor pasar siguiente rondar,1
ole empatar do gol paso rondar octavo copar rey,1
guindo representar espaa lehman significar partir alguno malo prcticas llevar quebrar eeuu,-1
contentar victoria gol poder darle alegrar gente ahora disfrutar fiesta familia,1
apropiar hoy citar ningn gobernar mejor hombre integrar john kennedy,1
bueno noche familia,1
enhorabuena nombramiento ministro mucho suerte aqu necesitar,1
quot sentir haberos dejar tirar venguis encargar perfil adversarioquot,1
wert segn twitter ir,1
responsable gobernar atropellar laboral servidor pblicos generalitat,-1
asi rt navidad fecho calendario sino actitud beso,1
rajoy devolver dar dignidad institucional espaol riguroso formasls tiempo procedimientosbuen iniciar,1
recorte salud sueldo subir tasar pagar ruina inversin gene spanair,-1
maana minuto interpelacin pleno conseller mascolell subir d tasasimpuesto medicinar recorte salarial,-1
hoy mas facil bce activar ue intentar pensar mirar largar plazo fcil est caer,0
decir primero vez aos lider ligar navidad honor ser partir lograr,1
rt enhorabuena mariano humilde posicin ser placer aportar granito arenar si necesitar,1
asi rt gran gobernar slido solventar,1
semana semana despues cumpleaos pasarla bien,1
dudar maana habr algn ministro laico prometer cargar vez jurarlo,-1
portar pblico viernes nuevo gobernar trece rajoy,1
dudar ltima hora interior anlisis gobernar rajoy,-1
acabar dar importante mariano rajoy presidente gobernar espaa muchsima suerte,1
borja sarasola inauguracin nuevo sedar pp brunete,1
creer emplear crecer libertar,1
gracia rt creer emplear crecer libertar enhorabuena,1
diferenciar jurar prometer explicar bien raer jurar poner testigo dios,1
tambien bueno noche rt tambien verdad hacer librar bueno noche mucho suerte,1
gobierno zapatero mayora ministro creer salvar bono prometer vez jurar,1
leido crisis psoe incluir documentar hoylo mejor articular juan moscoso pais hacer dias,1
bns nochesdisculpas x responder formar directami gratitud x apoyar ministro ir impulsar redar herramienta librar,1
todo razn gracia portar jueves viernes,1
renovar amenazar rt sombrar panorama periodista prensar amrica latino,-1
enough today hacer equipar medir ojal tambin medir q necesitar espaaq,1
alto preciar periodismo rt almost repórter killed worldwide in rsf,-1
empezar contestar preguntar rt ministro ir impulsar redar herramienta librar,1
pelculas vestir metro acordar ir,-1
jajaja,1
atento leer portar maana puesto rtve an estn repartir sobrar candidato,1
grande ahora volvia aos atras página,1
llenar tuits deportista pginas deporte quedar vivo atractivo gustar,1
cristobal montoro bueno familia endeudar vivienda via,0
primero mentira rajoy decepcionante gobernar servidumbre valor aadido via,-1
peligroso quedarse tumbar cama despus sonar despertador bueno dar patio hoy contar cmo cantar celebrar,1
hablar poder gobernar tendr partir,1
bueno dias ajjetreo haba olvidar,-1
maana conocer taxista mas lento despistar madrid habilidad mts charlar circular dcha,1
bueno dar tengais mucho suerte loteria as amanecer madrid,1
bueno dar mientras nuevo gobernar descubrir q milagro banco central ayudar mayor inyeccin d liquidez d historia,1
bueno dar pasis estupendo jueves,1
nuevo gobernar mismo mercar viejo problema ley d embudar pasar girar derecho gobernar d derecho lehman brothers,-1
bueno dar mucho suerte llevis algn numerar lotero ver si algn tuitero dar alegrar,1
ayer conocer gobernar espaa gente preparar capaz gran proyectar espaa futuro pas bueno mano,1
partir d hoy crisis econmica externo internacional euro heredar aunque mejor q pase europeo,1
bdas hoy jurar ﻿1 gobernar democracia llegar poder leccin aprender dentro dar opinin copar,1
rt mientras alguien descuidar siempre alguien hacer imposible tenerte vida,-1
sistema infalible si esperar parar llegar autobs encender cigarrillo aparecer,-1
medio hora arrancar sortear milisegundo grande historia directo,1
colocar lado si tocar lotero querer tocar,1
hoy llevar perro pasar dar hotel tocar lotero nuevo gobernar ayudar q superar depre,-1
alegrar compartir maana maestrosageraoo,1
dar sueo levantar sueo seguir sueo lotero homenaje caldern barca sueos,1
debatir tico si ministro cesante tocar lotero ir acto cesin cartero envas seur,1
igual rt bueno dar marivi feliz jueves guapo,1
mirar bus comprobar atractivo siempre mismo guapo,1
comenzar sortear lotero navidad mucho suerte llevar imposible ao llevar participacin,1
jl bueno suerte madrid ir,1
debera tocar algn premiar ao verdad,1
actualizar pincelar nuevo gobernar detalle ministro mediar ambientar,1
nuevo responsable mediar ambientar siete coche euro accionar petrolero,1
listo coche caete tan largo poner anexar declaracin patrimonio congreso,-1
mal pensar gobernar tomar posesin lotero puro casualidad bueno tinto,0
arrancar sortear navidad nia santo ildefonso atragantar mucho suerte,1
hablar ser nombrar guindo ver dficit cercano supondra ajustar sino millón,-1
milisegundo gustar nuevo gobernar soraya garca margallo ana pastor menos guindo morens ana matar,1
rt cni dejar defensa bajar control ministerio presidenciaen mano d senz santamara,-1
nuevo repartir competencia ministerio est publicar boe ir,1
cni depender ministerio defensa sino presidencia soraya mandar espas,-1
oeoeoeoeoeoeoe share tardar ministro enhorabuena equipazoo,1
gobernar amigo fiel poder santamara ex lehman brothers economa crnica,1
enorabuena dudar ser extraordinario ministro trabajar seguridad social,1
bueno pues enhorabuena cartagena guancha llevar dcimo premiar q numerar mas bonito,1
actualizar pincelar nuevo gobernar soraya jefe espas guindo ministro ciencia,1
menos mejorar saber mejor librar,1
nuevo gobernar tambin suprimir secretar inmigracin emigracin,1
confesar haca tiempo apeteca participar acto presentacin hoy logroo,1
bonito recordar cenar navidad mandar amigo fondo,1
x si colar destinar soado direccin genral parador tb gustar ser burbuja freixenet,1
decretar decir acercar si prisión paso justicia ayer vena rumorear ver,-1
directo cuartar premiar milisegundo madrugador,1
gran poblar gordo do mil habitante pobre vecino jugar,-1
gracia retuit reflexin semana pasar psoe,1
claro rt capuyoo q t hacer falto segundo tener suerte q ganar champioonssjaja loteria dar igual,1
pnv perder oportunidad hacer ridculo,-1
bueno dar ministro milisegundo tranquilo,1
ayer hacer rcord audiencia casi milln personar seguir conocer nuevo gabinete rajoy gracia,1
quiz vecino gran poder explicarle rajoy hacer salir crisis,-1
maana peluquero acabar maleta recoger bien casar dejarlo perfecto tardar viajar volver casar,1
situacin irak deteriorar tras salir unir,-1
cmaras estn preguntar sera ana botella bueno alcaldesa madrid,1
mientras esperar puerta recinto zarzuelano parir entrar coche oficial,-1
si alguien tocar lotero avisar x menos compartir alegrar d momento empec litro dar pinchazo rodar decilitro coche,1
bueno dias comenzar nuevo tarea juramentar sm rey,1
mucho suerte enhorabuena ministro rt bueno dias comenzar nuevo tarea juramentar sm rey,1
enhorabuena vaamos,1
impagable trasmisin vecino sodeto hab ondacero poblar plaza celebrar gordo ir tocar campana,1
bueno pues parecer quintar premiar tocar vender parecer callejón perchel,1
ministro enhorabuena,1
vez salir gordo tocar siempre resultar molesto cantinela nios santo ildefonso,0
presidente asociacin reparti papeleta gordo maridar hijo parir imagnese cmo sentir,-1
mayora medio comunicacin cargar hoy penar lotero,-1
est web congreso declaracin patrimonio nuevo diputar,1
grande radiar madre hermano nio cant gordo conversar litro directo enhorabuena,1
comenzar pleno parlamentar extremadura poder seguir online wwasambleaexes suerte lotero,1
decir gobernar rajoy escaso pesar claro comparndolo psoe color,-1
nuevo ministro jurar cargo optar opcin jurar teletipo,1
cni depender soraya senz santamara informe piroritarios estudiar terrorismo urdangarin mucho migar,-1
hombre matar compaero sentimental chueca luego suicidar tambin violencia domesticar,-1
diseo solidario via,1
parir mquinas acabar darme contar llevar reintegrar si salir redaccin gritarlo haca aos pasar,-1
nuevo ministro jurar prometer hoy cargar,1
mejor librar enamoramiento maras ir,1
